MotorEnergy,Engine,Country,Year,NumCars
Diesel,2 000 cm³ or over,Finland,2006,141000
Diesel,2 000 cm³ or over,Finland,2007,159000
Diesel,2 000 cm³ or over,Finland,2008,185000
Diesel,2 000 cm³ or over,Finland,2009,203000
Diesel,2 000 cm³ or over,Finland,2010,226000
Diesel,2 000 cm³ or over,Finland,2011,248000
Diesel,2 000 cm³ or over,Finland,2012,264000
Diesel,2 000 cm³ or over,Finland,2013,278000
Diesel,2 000 cm³ or over,Finland,2015,303158
Diesel,2 000 cm³ or over,Finland,2016,318571
Diesel,2 000 cm³ or over,Finland,2017,330928
Diesel,2 000 cm³ or over,Finland,2018,343934
Diesel,2 000 cm³ or over,Finland,2019,354752
Diesel,2 000 cm³ or over,Finland,2020,361719
Diesel,2 000 cm³ or over,Finland,2021,365188
Diesel,2 000 cm³ or over,Finland,2022,362845
Diesel,2 000 cm³ or over,Finland,2023,358251
Diesel,2 000 cm³ or over,France,1999,2109000
Diesel,2 000 cm³ or over,France,2000,2172000
Diesel,2 000 cm³ or over,France,2001,2254000
Diesel,2 000 cm³ or over,France,2002,2341000
Diesel,2 000 cm³ or over,France,2003,2521000
Diesel,2 000 cm³ or over,France,2004,2692000
Diesel,2 000 cm³ or over,France,2005,2842000
Diesel,2 000 cm³ or over,France,2006,2531000
Diesel,2 000 cm³ or over,France,2007,2546000
Diesel,2 000 cm³ or over,France,2011,1663322
Diesel,2 000 cm³ or over,France,2012,1748949
Diesel,2 000 cm³ or over,France,2013,1833807
Diesel,2 000 cm³ or over,France,2014,1881860
Diesel,2 000 cm³ or over,France,2015,1923653
Diesel,2 000 cm³ or over,France,2016,1954413
Diesel,2 000 cm³ or over,France,2017,1958961
Diesel,2 000 cm³ or over,France,2018,1926611
Diesel,2 000 cm³ or over,France,2019,1881439
Diesel,2 000 cm³ or over,France,2020,1820499
Diesel,2 000 cm³ or over,France,2021,1755767
Diesel,2 000 cm³ or over,France,2022,1673526
Diesel,2 000 cm³ or over,France,2023,1610780
Diesel,2 000 cm³ or over,Georgia,2017,53194
Diesel,2 000 cm³ or over,Georgia,2018,64311
Diesel,2 000 cm³ or over,Georgia,2019,97631
Diesel,2 000 cm³ or over,Georgia,2020,97631
Diesel,2 000 cm³ or over,Georgia,2021,101617
Diesel,2 000 cm³ or over,Georgia,2022,110830
Diesel,2 000 cm³ or over,Georgia,2023,118795
Diesel,2 000 cm³ or over,Croatia,1998,24000
Diesel,2 000 cm³ or over,Croatia,1999,27000
Diesel,2 000 cm³ or over,Croatia,2000,29000
Diesel,2 000 cm³ or over,Croatia,2001,32000
Diesel,2 000 cm³ or over,Croatia,2002,35000
Diesel,2 000 cm³ or over,Croatia,2003,40000
Diesel,2 000 cm³ or over,Croatia,2004,45000
Diesel,2 000 cm³ or over,Croatia,2005,50000
Diesel,2 000 cm³ or over,Croatia,2006,56000
Diesel,2 000 cm³ or over,Croatia,2007,70000
Diesel,2 000 cm³ or over,Croatia,2008,76000
Diesel,2 000 cm³ or over,Croatia,2009,78000
Diesel,2 000 cm³ or over,Croatia,2010,79000
Diesel,2 000 cm³ or over,Croatia,2011,81000
Diesel,2 000 cm³ or over,Croatia,2012,80000
Diesel,2 000 cm³ or over,Croatia,2013,81000
Diesel,2 000 cm³ or over,Croatia,2014,87000
Diesel,2 000 cm³ or over,Croatia,2015,91895
Diesel,2 000 cm³ or over,Croatia,2016,97576
Diesel,2 000 cm³ or over,Croatia,2017,100444
Diesel,2 000 cm³ or over,Croatia,2018,105260
Diesel,2 000 cm³ or over,Croatia,2019,109034
Diesel,2 000 cm³ or over,Croatia,2020,110311
Diesel,2 000 cm³ or over,Croatia,2021,112765
Diesel,2 000 cm³ or over,Croatia,2022,114210
Diesel,2 000 cm³ or over,Croatia,2023,116186
Diesel,2 000 cm³ or over,Hungary,1999,35000
Diesel,2 000 cm³ or over,Hungary,2000,37000
Diesel,2 000 cm³ or over,Hungary,2001,42600
Diesel,2 000 cm³ or over,Hungary,2002,51000
Diesel,2 000 cm³ or over,Hungary,2003,62000
Diesel,2 000 cm³ or over,Hungary,2004,69000
Diesel,2 000 cm³ or over,Hungary,2005,71000
Diesel,2 000 cm³ or over,Hungary,2006,95000
Diesel,2 000 cm³ or over,Hungary,2007,106000
Diesel,2 000 cm³ or over,Hungary,2008,113000
Diesel,2 000 cm³ or over,Hungary,2009,117010
Diesel,2 000 cm³ or over,Hungary,2010,119820
Diesel,2 000 cm³ or over,Hungary,2011,122970
Diesel,2 000 cm³ or over,Hungary,2012,132020
Diesel,2 000 cm³ or over,Hungary,2013,145144
Diesel,2 000 cm³ or over,Hungary,2014,161135
Diesel,2 000 cm³ or over,Hungary,2015,179689
Diesel,2 000 cm³ or over,Hungary,2016,197032
Diesel,2 000 cm³ or over,Hungary,2017,215689
Diesel,2 000 cm³ or over,Hungary,2018,233796
Diesel,2 000 cm³ or over,Hungary,2019,250310
Diesel,2 000 cm³ or over,Hungary,2020,259544
Diesel,2 000 cm³ or over,Hungary,2021,266576
Diesel,2 000 cm³ or over,Hungary,2022,271216
Diesel,2 000 cm³ or over,Hungary,2023,275028
Diesel,2 000 cm³ or over,Ireland,2008,92240
Diesel,2 000 cm³ or over,Ireland,2009,94220
Diesel,2 000 cm³ or over,Ireland,2010,95780
Diesel,2 000 cm³ or over,Ireland,2011,99200
